mal_id,title,title_english,type,source,episodes,status,duration,rating,score,scored_by,rank,popularity,members,favorites,season,year,studios,genres,themes,demographics,engagement_score,score_tier,popularity_momentum,score_z,retention_proxy,airing_era
49387,Vinland Saga Season 2,Vinland Saga Season 2,TV,Manga,24,Finished Airing,25 min per ep,R - 17+ (violence & profanity),8.81,420511,35,288,763306,18320,winter,2023,MAPPA,"Action, Adventure, Drama","Gore, Historical",Seinen,23.361217500252177,Excellent,1.815182444258428,2.212633463531525,0.024000827976161623,Modern Renaissance
35254,Time Bokan: Gyakushuu no San Akunin,Time Bokan: The Villains Strike Back,TV,Original,24,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,5.89,544,10713,11792,2234,1,fall,2017,Tatsunoko Production,"Adventure, Comedy","Historical, Mecha",Unknown,8.404696160189092,Below Average,4.099082568807339,-1.112781494368766,4.4742729306487697E-4,Global Expansion Era
55129,Oroka na Tenshi wa Akuma to Odoru,The Foolish Angel Dances with the Devil,TV,Manga,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.91,50477,4893,1845,134087,426,winter,2024,Children's Playground Entertainment,"Comedy, Romance, Supernatural","Mythology, School",Seinen,17.863028135218993,Average,2.6563453385633347,0.04883605941832217,0.0031770180776803294,Modern Renaissance
45613,Kawaii dake ja Nai Shikimori-san,Shikimori's Not Just a Cutie,TV,Web manga,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.94,256463,4735,406,592623,5176,spring,2022,Doga Kobo,"Comedy, Romance",School,Unknown,21.844294742285186,Average,2.3107453677709153,0.08300128158853091,0.00873403709603391,Modern Renaissance
61960,Turning Mecard God,Turning Mecard God,TV,Original,26,Currently Airing,12 min per ep,PG - Children,0.0,0,15487,27969,74,0,spring,2025,Unknown,"Action, Adventure","Mecha, Strategy Game",Kids,4.30406509320417,Unscored,0.0,null,0.0,Modern Renaissance
19775,Sidonia no Kishi,Knights of Sidonia,TV,Manga,12,Finished Airing,25 min per ep,R+ - Mild Nudity,7.63,112649,1513,1109,241010,1525,spring,2014,Polygon Pictures,"Action, Sci-Fi","Mecha, Space",Seinen,19.722998917232285,Good,2.139458499778074,0.8688013915033248,0.006327512022272842,Streaming Revolution
30484,Steins;Gate 0,Steins;Gate 0,TV,Visual novel,23,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,8.54,455826,130,207,923609,12425,spring,2018,White Fox,"Drama, Sci-Fi, Suspense",Time Travel,Unknown,23.16359043151677,Excellent,2.0262270554398927,1.9051464639996472,0.013452647762583774,Global Expansion Era
41380,100-man no Inochi no Ue ni Ore wa Tatteiru,I'm Standing on a Million Lives,TV,Manga,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.52,160502,7125,820,321162,696,fall,2020,Maho Film,"Action, Adventure, Drama, Fantasy",Isekai,Shounen,19.226486358465337,Average,2.0009719444496366,-0.3953118287943884,0.0021671238592241323,Global Expansion Era
55866,Yubisaki to Renren,A Sign of Affection,TV,Manga,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,8.21,138014,391,881,304568,4034,winter,2024,Ajia-do,Romance,Adult Cast,Shoujo,20.9294112388176,Excellent,2.206774625946455,1.5293290201273562,0.013244946137000155,Modern Renaissance
41433,Akudama Drive,Akudama Drive,TV,Original,12,Finished Airing,24 min per ep,R - 17+ (violence & profanity),7.57,217796,1736,527,470453,3949,fall,2020,Pierrot,"Action, Sci-Fi, Suspense","Adult Cast, Gore",Unknown,21.34292219718295,Good,2.160052709633282,0.8004709471629083,0.008394019394032148,Global Expansion Era
41457,86,86 Eighty-Six,TV,Light novel,11,Finished Airing,23 min per ep,R - 17+ (violence & profanity),8.33,468128,263,215,898557,24449,spring,2021,A-1 Pictures,"Action, Drama, Sci-Fi","Mecha, Military",Unknown,23.812930917161708,Excellent,1.919464506578315,1.665989908808189,0.027209150661393032,Modern Renaissance
41461,Date A Live IV,Date A Live IV,TV,Light novel,12,Finished Airing,23 min per ep,R - 17+ (violence & profanity),7.74,100165,1213,951,278047,3426,spring,2022,Geek Toys,"Action, Fantasy, Romance, Sci-Fi","Harem, School, Urban Fantasy",Unknown,20.67498596500575,Good,2.7758620689655173,0.9940738727940895,0.01232161353435378,Modern Renaissance
49721,Karakai Jouzu no Takagi-san 3,Teasing Master Takagi-san 3,TV,Manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,8.38,92092,221,1293,204137,2350,winter,2022,Shin-Ei Animation,"Comedy, Romance","Love Status Quo, School",Shounen,19.98914266459257,Excellent,2.216639701171642,1.7229319457585373,0.011511820435195799,Modern Renaissance
61276,"Mikata ga Yowasugite Hojo Mahou ni Tesshiteita Kyuutei Mahoushi, Tsuihou sarete Saikyou wo Mezashimasu","Mikata ga Yowasugite Hojo Mahou ni Tesshiteita Kyuutei Mahoushi, Tsuihou sarete Saikyou wo Mezashimasu",TV,Light novel,12,Not yet aired,Unknown,Unknown,0.0,0,0,8919,5342,10,fall,2025,Gekkou,"Action, Adventure, Fantasy",None,Unknown,10.981250666468277,Unscored,0.0,null,0.0018716077110237693,Modern Renaissance
41491,Nanatsu no Taizai: Funnu no Shinpan,The Seven Deadly Sins: Dragon's Judgement,TV,Manga,24,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.57,221294,6829,536,461047,1589,winter,2021,Studio Deen,"Action, Adventure, Fantasy",None,Shounen,20.41274456427394,Average,2.083404505298357,-0.3383697918440402,0.003446495809546945,Modern Renaissance
56566,Beyblade X,Beyblade X,TV,Manga,12,Currently Airing,24 min,PG - Children,6.83,1399,5300,8794,5544,52,fall,2023,OLM,"Adventure, Sports",None,Kids,12.590763454421861,Average,3.96,-0.0422711997022338,0.009377817853922452,Modern Renaissance
9561,Shokupan Mimi,Shokupan Mimi,TV,4-koma manga,12,Finished Airing,30 sec per ep,PG - Children,5.65,918,11873,11964,2128,2,fall,2010,Kachidoki Studio,"Comedy, Gourmet",None,Unknown,8.761550139129644,Below Average,2.3155603917301413,-1.3861032717304327,9.394081728511038E-4,Digital Boom Era
30831,Kono Subarashii Sekai ni Shukufuku wo!,KonoSuba: God's Blessing on This Wonderful World!,TV,Light novel,10,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,8.09,1343641,549,39,2082009,46775,winter,2016,Studio Deen,"Adventure, Comedy, Fantasy","Isekai, Parody",Unknown,25.301969380769783,Excellent,1.5495265852064761,1.3926681314465212,0.022466270575069284,Streaming Revolution
35516,Dappys,Dappys,TV,Original,4,Finished Airing,50 sec per ep,G - All Ages,4.81,280,13733,13894,1206,8,spring,2017,DLE,Comedy,Music,Unknown,9.29228895462335,Below Average,4.291814946619217,-2.3427294924962703,0.006628003314001657,Global Expansion Era
41521,WIXOSS Diva(A)Live,WIXOSS Diva(A)Live,TV,Card game,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,5.6,3452,12097,6500,11611,20,winter,2021,J.C.Staff,Unknown,Strategy Game,Unknown,12.404230641350429,Below Average,3.3625832609325226,-1.443045308680781,0.001722356183258698,Modern Renaissance
59619,Ame to Kimi to,With You and the Rain,TV,Manga,12,Currently Airing,22 min per ep,PG-13 - Teens 13 or older,7.46,2493,2161,4691,26570,74,summer,2025,Lesprit,Slice of Life,"Adult Cast, Pets",Seinen,14.505026152290169,Good,10.653568564554933,0.6751984658721437,0.0027849911557713295,Modern Renaissance
49858,Shinigami Bocchan to Kuro Maid 2nd Season,The Duke of Death and His Maid Season 2,TV,Web manga,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.62,33432,1559,2352,95549,338,summer,2023,J.C.Staff,"Comedy, Fantasy, Romance",Love Status Quo,Unknown,17.29339459126935,Good,2.8579248048335475,0.8574129841132556,0.0035374149659863946,Modern Renaissance
54309,Blue Archive the Animation,Blue Archive the Animation,TV,Game,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.03,25099,4356,2849,69643,1109,spring,2024,"Yostar Pictures, Studio CANDY BOX","Action, Fantasy",School,Unknown,18.163252765951054,Good,2.774621513944223,0.18549694809915612,0.015923841249784618,Modern Renaissance
58933,Dinoster: Gonglyongsuhodae 2nd Season,Dinoster 2nd Season,TV,Original,26,Finished Airing,12 min per ep,G - All Ages,0.0,0,18063,21928,211,1,winter,2024,Unknown,"Action, Comedy, Sci-Fi",Mecha,Unknown,6.045005314036012,Unscored,0.0,null,0.0047169811320754715,Modern Renaissance
9776,A-Channel,A-Channel,TV,4-koma manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.93,45772,4758,2241,103394,311,spring,2011,Studio Gokumi,Comedy,"CGDCT, School",Unknown,17.289305400103007,Average,2.2588425491009985,0.07161287419846066,0.0030078823927656077,Digital Boom Era
20785,Mahouka Koukou no Rettousei,The Irregular at Magic High School,TV,Light novel,26,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.37,612675,2542,146,1122565,11059,spring,2014,Madhouse,"Action, Fantasy, Romance, Sci-Fi","School, Urban Fantasy",Unknown,23.242217078457156,Good,1.8322326972167997,0.5727027993615185,0.009851536568896617,Streaming Revolution
61322,Dr. Stone: Science Future Part 2,Dr. Stone: Science Future Part 2,TV,Manga,12,Currently Airing,24 min,PG-13 - Teens 13 or older,8.24,5537,356,2241,103346,196,summer,2025,TMS Entertainment,"Adventure, Comedy, Sci-Fi",None,Shounen,16.829041589663976,Excellent,18.661249548573494,1.563494242297564,0.0018965233630390819,Modern Renaissance
30989,Bary-san no Imabari-ben Kouza,Bary-san no Imabari-ben Kouza,TV,Original,47,Finished Airing,30 sec per ep,G - All Ages,0.0,0,17292,15789,725,0,summer,2015,Kachidoki Studio,Comedy,None,Unknown,6.586171654854675,Unscored,0.0,null,0.0,Streaming Revolution
55166,Yami Shibai 11,Theatre of Darkness: Yamishibai 11,TV,Original,13,Finished Airing,4 min per ep,PG-13 - Teens 13 or older,5.84,2849,11013,7538,8062,28,summer,2023,"ILCA, yell","Avant Garde, Horror, Supernatural",None,Unknown,12.362212773663586,Below Average,2.8287719298245615,-1.1697235313191132,0.003472652858737443,Modern Renaissance
31019,Norasco (TV),Norasco (TV),TV,Original,43,Finished Airing,2 min per ep,G - All Ages,0.0,0,21128,18422,428,0,spring,2014,Kachidoki Studio,"Comedy, Slice of Life",None,Unknown,6.059123195581797,Unscored,0.0,null,0.0,Streaming Revolution
57337,Mythteria 2nd Season,Mythteria 2nd Season,TV,Original,26,Finished Airing,12 min per ep,PG - Children,0.0,0,17049,22961,164,0,fall,2023,Unknown,Adventure,None,Kids,5.099866427824199,Unscored,0.0,null,0.0,Modern Renaissance
58949,Tish Tash,Tish Tash,TV,Original,26,Finished Airing,5 min per ep,G - All Ages,0.0,0,15314,26829,84,0,fall,2020,Studio Gale,Adventure,Anthropomorphic,Kids,4.430816798843313,Unscored,0.0,null,0.0,Global Expansion Era
35839,Sora yori mo Tooi Basho,A Place Further Than The Universe,TV,Original,13,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,8.5,229732,145,450,537329,14593,winter,2018,Madhouse,"Adventure, Comedy, Drama",CGDCT,Unknown,22.78273161315752,Excellent,2.3389282340804325,1.8595928344393702,0.027158357061768373,Global Expansion Era
37779,Yakusoku no Neverland,The Promised Neverland,TV,Manga,12,Finished Airing,22 min per ep,R - 17+ (violence & profanity),8.48,1355705,153,38,2084424,32750,winter,2019,CloverWorks,"Mystery, Suspense","Psychological, Survival",Shounen,24.946691891004065,Excellent,1.5375191966399795,1.8368160196592318,0.015711767034074144,Global Expansion Era
37787,Space Bug,The Journey Home,TV,Original,26,Finished Airing,23 min per ep,PG - Children,6.02,213,10062,14719,969,3,summer,2018,"Studio W.Baba, P.I.C.S.",Adventure,Space,Unknown,8.262558973010657,Average,4.52803738317757,-0.9647321982978627,0.003092783505154639,Global Expansion Era
21511,Kantai Collection: KanColle,KanColle,TV,Game,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.81,93602,5420,1194,223867,1338,winter,2015,Diomedéa,"Action, Sci-Fi","Anthropomorphic, Military, School",Unknown,19.518485750189015,Average,2.39166479706847,-0.0650480144823733,0.005976736291028642,Streaming Revolution
35957,Yura Yura Suizokukan,Yura Yura Suizokukan,TV,Original,50,Finished Airing,1 min per ep,PG - Children,0.0,0,16611,16433,626,0,summer,2017,Kachidoki Studio,Comedy,None,Unknown,6.439350371100098,Unscored,0.0,null,0.0,Global Expansion Era
35972,Fairy Tail: Final Series,Fairy Tail Final Series,TV,Manga,51,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.61,267762,1600,442,543043,5373,fall,2018,"A-1 Pictures, Bridge, CloverWorks","Action, Adventure, Fantasy",None,Shounen,21.794271574643098,Good,2.0280733335076166,0.8460245767231863,0.009894225882248952,Global Expansion Era
37893,Yami Shibai 6,Theatre of Darkness: Yamishibai 6,TV,Original,13,Finished Airing,4 min per ep,PG-13 - Teens 13 or older,6.21,10796,8982,4924,23489,6,summer,2018,"ILCA, DRAWIZ","Avant Garde, Horror, Supernatural",None,Unknown,12.01019765449515,Average,2.1755117162174678,-0.748352457886542,2.554278416347382E-4,Global Expansion Era
31370,Tonkatsu DJ Agetarou,Tonkatsu DJ Agetarou,TV,Manga,12,Finished Airing,9 min per ep,PG-13 - Teens 13 or older,7.13,6893,3870,5831,15332,106,spring,2016,Studio Deen,Comedy,Music,Shounen,14.310526260962352,Good,2.2239628662605164,0.29938102199985056,0.006913193765081849,Streaming Revolution
35999,Dia Horizon (Kabu),Dia Horizon (Kabu),TV,Mixed media,12,Finished Airing,3 min per ep,PG-13 - Teens 13 or older,4.95,391,13576,9050,5137,5,fall,2017,Fanworks,"Action, Adventure, Fantasy",None,Unknown,10.335983999695323,Below Average,13.104591836734693,-2.183291789035297,9.73141300116777E-4,Global Expansion Era
50248,Birdie Wing: Golf Girls' Story,Birdie Wing: Golf Girls' Story,TV,Original,13,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.48,27201,2099,2814,71089,437,spring,2022,Bandai Namco Pictures,Sports,None,Unknown,17.253906802524995,Good,2.6133740166164254,0.6979752806522832,0.006147137431424954,Modern Renaissance
50285,On Air Dekinai!,On Air Dekinai!,TV,Manga,12,Finished Airing,3 min per ep,PG-13 - Teens 13 or older,5.78,241,11272,10860,2941,11,winter,2022,"Space Neko Company, Jinnan Studio",Comedy,Showbiz,Unknown,10.471411588341995,Below Average,12.152892561983471,-1.2380539756595297,0.0037389530931339226,Modern Renaissance
10197,Nyanpire The Animation,Nyanpire The Animation,TV,Manga,12,Finished Airing,4 min per ep,G - All Ages,6.64,15143,6396,4481,29466,88,summer,2011,Gonzo,"Comedy, Supernatural","Anthropomorphic, Vampire",Unknown,14.779628704999439,Average,1.9457210776545166,-0.2586509401135545,0.002986391556656599,Digital Boom Era
31456,Code:Realize - Sousei no Himegimi,Code:Realize ~Guardian of Rebirth~,TV,Visual novel,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.66,28348,6266,2461,88791,278,fall,2017,M.S.C,"Fantasy, Romance","Historical, Reverse Harem",Josei,17.025252354313878,Average,3.1320681505520476,-0.23587412533341498,0.0031309126948373726,Global Expansion Era
37951,Ice Kuritarou,Ice Kuritaro,TV,Original,49,Finished Airing,1 min per ep,G - All Ages,0.0,0,19225,20254,303,0,fall,2017,Unknown,Unknown,None,Kids,5.713732805509369,Unscored,0.0,null,0.0,Global Expansion Era
42321,Battle Athletess Daiundoukai ReSTART!,Battle Athletes Victory ReSTART!,TV,Original,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,5.11,2834,13391,7161,9182,13,spring,2021,Seven,"Adventure, Comedy, Sci-Fi, Sports",School,Unknown,11.764057654424427,Below Average,3.238800705467372,-2.001077270794185,0.0014156593705760645,Modern Renaissance
57360,Kabushikigaisha Magi-Lumière,Magilumiere Magical Girls Inc.,TV,Manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.96,10308,4669,4346,31304,64,fall,2024,"J.C.Staff, Studio Moe",Action,"Adult Cast, Mahou Shoujo, Workplace",Shounen,14.525888433785884,Average,3.0365699873896594,0.10577809636866939,0.002044401852739179,Modern Renaissance
10278,The iDOLM@STER,THE IDOLM@STER,TV,Game,25,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.6,55423,1624,1623,157629,1702,summer,2011,A-1 Pictures,"Comedy, Drama","Idols (Female), Music",Unknown,19.408146130293098,Good,2.8440567263279446,0.8346361693331161,0.01079743703609719,Digital Boom Era
21845,Ushinawareta Mirai wo Motomete,In Search of the Lost Future,TV,Visual novel,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.72,35115,5907,2339,96298,206,fall,2014,feel.,"Drama, Romance, Sci-Fi","School, Time Travel",Unknown,16.807921622403935,Average,2.742282720127577,-0.16754368099299852,0.002139170707899355,Streaming Revolution
37988,Uchuu Senkan Tiramisù II,Space Battleship Tiramisu Zwei,TV,Web manga,13,Finished Airing,7 min per ep,PG-13 - Teens 13 or older,6.52,4737,7091,6725,10688,3,fall,2018,Gonzo,"Comedy, Sci-Fi","Mecha, Parody, Space",Unknown,10.663171256896318,Average,2.255804136766568,-0.3953118287943884,2.80662363177098E-4,Global Expansion Era
21997,Duel Masters Victory V,Duel Masters Victory V,TV,Original,51,Finished Airing,13 min per ep,PG-13 - Teens 13 or older,5.83,350,11052,13373,1384,3,spring,2012,Shogakukan Music & Digital Entertainment,"Action, Adventure, Comedy, Fantasy",None,Kids,8.619027497297505,Below Average,3.943019943019943,-1.1811119387091824,0.0021660649819494585,Digital Boom Era
36124,Itou Junji: Collection,Junji Ito Collection,TV,Manga,12,Finished Airing,24 min per ep,R - 17+ (violence & profanity),6.56,88434,6839,1347,195454,1185,winter,2018,Studio Deen,"Drama, Horror, Mystery, Supernatural, Suspense",Psychological,Unknown,19.261421916161577,Average,2.2101430429128737,-0.34975819923411045,0.006062776598193958,Global Expansion Era
46296,Ao Ao Long,Ao Ao Long,TV,Original,52,Finished Airing,8 min per ep,PG - Children,0.0,0,17019,22664,176,0,winter,2011,Unknown,Fantasy,Anthropomorphic,Kids,5.170483995038151,Unscored,0.0,null,0.0,Digital Boom Era
55265,"Tensei Kizoku, Kantei Skill de Nariagaru","As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World",TV,Light novel,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.17,87020,3607,1501,173620,417,spring,2024,studio MOTHER,"Adventure, Fantasy","Isekai, Reincarnation",Unknown,18.100105714470555,Good,1.9951505958331897,0.34493465156012854,0.0024017831944292455,Modern Renaissance
10359,Jewelpet Sunshine,Jewelpet Sunshine,TV,Original,52,Finished Airing,25 min per ep,PG - Children,6.65,1811,6303,8298,6379,25,spring,2011,Studio Comet,Comedy,"Anthropomorphic, Mahou Shoujo, School",Unknown,12.018863162263438,Average,3.5204194260485653,-0.24726253272348422,0.003918495297805642,Digital Boom Era
50470,Kami Kuzu☆Idol,Phantom of the Idol,TV,Manga,10,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.74,8957,5759,4694,26540,54,summer,2022,Studio Gokumi,"Comedy, Supernatural","Idols (Female), Idols (Male), Music",Josei,14.193741493118669,Average,2.9627148917169013,-0.144766866212859,0.002034587995930824,Modern Renaissance
58524,"Himesama ""Goumon"" no Jikan desu 2nd Season","'Tis Time for ""Torture,"" Princess Season 2",TV,Manga,12,Not yet aired,Unknown,PG-13 - Teens 13 or older,0.0,0,0,6720,10723,11,winter,2026,Unknown,"Comedy, Fantasy, Gourmet",None,Shounen,11.765052896008145,Unscored,0.0,null,0.0010257366654233494,Modern Renaissance
31674,Larva 3rd Season,Larva 3,TV,Original,104,Finished Airing,2 min per ep,G - All Ages,6.45,763,7584,13321,1404,5,summer,2014,Unknown,Comedy,None,Unknown,9.03884005381381,Average,1.837696335078534,-0.4750306805248741,0.0035587188612099642,Streaming Revolution
38069,Yi Kong Zhi Dian,Brinken: Skate Revolution,TV,Original,40,Finished Airing,23 min per ep,G - All Ages,0.0,0,16436,18162,444,2,spring,2013,Unknown,"Adventure, Sports",None,Kids,7.194436851100335,Unscored,0.0,null,0.0044943820224719105,Streaming Revolution
